Tag;Stunde;AVG_TA200;AVG_WV1000;MAX_WV1000max;SUM_GS200;SUM_NN050;SUM_SSD
01.01.2017;00:00;-3,62;1,13;6,10;,00;,00;,00
01.01.2017;01:00;-3,57;1,45;6,60;,00;,00;,00
01.01.2017;02:00;-3,43;1,57;6,90;,00;,00;,00
01.01.2017;03:00;-3,45;1,73;6,80;,00;,00;,00
01.01.2017;04:00;-3,38;1,53;7,20;,00;,00;,00
01.01.2017;05:00;-3,43;1,73;6,90;,00;,00;,00
01.01.2017;06:00;-3,42;1,63;7,20;,00;,00;,00
01.01.2017;07:00;-3,50;1,65;7,20;,00;,00;,00
01.01.2017;08:00;-3,55;1,82;7,70;,00;,00;,00
01.01.2017;09:00;-3,55;2,40;8,80;,00;,00;,00
01.01.2017;10:00;-3,48;2,33;8,60;,00;,00;,00
01.01.2017;11:00;-3,35;2,05;8,00;,00;,00;,00
01.01.2017;12:00;-3,38;2,48;9,20;,00;,00;,00
01.01.2017;13:00;-3,12;2,08;9,20;,00;,00;,00
01.01.2017;14:00;-2,77;1,78;8,60;,00;,00;,00
01.01.2017;15:00;-2,53;2,05;7,60;,00;,00;,00
01.01.2017;16:00;-2,62;2,07;8,00;,00;,00;,00
01.01.2017;17:00;-2,93;2,15;8,00;,00;,00;,00
01.01.2017;18:00;-2,95;1,87;8,30;,00;,00;,00
01.01.2017;19:00;-3,18;1,70;6,70;,00;,00;,00
01.01.2017;20:00;-3,28;1,92;6,90;,00;,00;,00
01.01.2017;21:00;-3,12;1,18;6,00;,00;,00;,00
01.01.2017;22:00;-2,90;,47;4,30;,00;,00;,00
01.01.2017;23:00;-2,77;1,03;5,40;,00;,00;,00
02.01.2017;00:00;-2,57;1,17;5,40;,00;,00;,00
02.01.2017;01:00;-2,23;,85;5,40;,00;,00;,00
02.01.2017;02:00;-2,00;1,45;6,70;,00;,00;,00
02.01.2017;03:00;-1,63;1,30;6,60;,00;,00;,00
02.01.2017;04:00;-1,22;1,20;6,50;,00;,00;,00
02.01.2017;05:00;-,97;,67;5,00;,00;,00;,00
02.01.2017;06:00;-,82;,60;4,60;,00;,00;,00
02.01.2017;07:00;-,78;1,05;6,00;,00;,00;,00
02.01.2017;08:00;-,62;,78;5,40;,00;,30;,00
02.01.2017;09:00;-,40;,77;5,00;,00;,30;,00
02.01.2017;10:00;-,05;,72;5,00;,00;,30;,00
02.01.2017;11:00;,10;,78;5,00;,00;,40;,00
02.01.2017;12:00;,42;,73;4,80;,00;,00;,00
02.01.2017;13:00;,75;,42;4,20;,00;,00;,00
02.01.2017;14:00;1,00;,42;4,40;10,00;,00;,00
02.01.2017;15:00;1,43;,67;4,40;296,33;,00;,95
02.01.2017;16:00;,17;,53;4,60;46,33;,00;,18
02.01.2017;17:00;-1,37;,50;4,30;,00;,00;,00
02.01.2017;18:00;-2,27;,43;4,30;,00;,00;,00
02.01.2017;19:00;-3,03;,63;4,90;,00;,00;,00
02.01.2017;20:00;-2,73;,68;4,60;,00;,00;,00
02.01.2017;21:00;-2,68;,78;5,40;,00;,00;,00
02.01.2017;22:00;-2,68;,65;5,40;,00;,00;,00
02.01.2017;23:00;-1,97;,85;6,00;,00;,00;,00
03.01.2017;00:00;-1,28;1,58;7,60;,00;,00;,00
03.01.2017;01:00;-1,23;,70;5,00;,00;,00;,00
03.01.2017;02:00;-1,03;,82;5,00;,00;,00;,00
03.01.2017;03:00;-,93;,92;6,00;,00;,00;,00
03.01.2017;04:00;-,68;,88;5,00;,00;,00;,00
03.01.2017;05:00;-,52;,77;5,00;,00;,00;,00
03.01.2017;06:00;-,35;1,43;6,90;,00;,00;,00
03.01.2017;07:00;-,23;1,38;6,00;,00;,00;,00
03.01.2017;08:00;-,30;1,30;6,10;,00;,00;,00
03.01.2017;09:00;-,23;1,22;6,60;,00;,00;,00
03.01.2017;10:00;,07;1,27;6,40;,00;,00;,00
03.01.2017;11:00;,12;2,90;9,30;,00;,00;,00
03.01.2017;12:00;,18;2,97;9,60;,00;,00;,00
03.01.2017;13:00;,32;2,50;9,30;,00;,00;,00
03.01.2017;14:00;,03;3,75;10,00;,00;,00;,00
03.01.2017;15:00;-,15;3,20;9,30;,00;,00;,00
03.01.2017;16:00;-,35;3,10;10,00;,00;,00;,00
03.01.2017;17:00;-,28;2,93;9,60;,00;,00;,00
03.01.2017;18:00;-,30;2,58;9,60;,00;,00;,00
03.01.2017;19:00;-,52;2,57;8,90;,00;,00;,00
03.01.2017;20:00;-,63;2,88;10,80;,00;,00;,00
03.01.2017;21:00;-,83;2,78;10,20;,00;,00;,00
03.01.2017;22:00;-,88;3,28;9,90;,00;,00;,00
03.01.2017;23:00;-,98;3,38;11,20;,00;,00;,00
04.01.2017;00:00;-,97;3,25;10,80;,00;,00;,00
04.01.2017;01:00;-,53;3,03;11,60;,00;,00;,00
04.01.2017;02:00;-,07;3,45;10,50;,00;,00;,00
04.01.2017;03:00;,25;3,05;10,20;,00;,00;,00
04.01.2017;04:00;,42;3,22;10,20;,00;,00;,00
04.01.2017;05:00;,57;3,00;10,50;,00;,00;,00
04.01.2017;06:00;,80;2,15;8,80;,00;,00;,00
04.01.2017;07:00;1,00;2,85;9,40;,00;,00;,00
04.01.2017;08:00;,97;4,57;13,20;,00;,10;,00
04.01.2017;09:00;1,03;4,37;11,40;,00;,20;,00
04.01.2017;10:00;1,45;4,10;11,50;,00;,00;,00
04.01.2017;11:00;1,85;3,75;10,90;,00;,10;,00
04.01.2017;12:00;2,08;3,53;9,90;,00;,20;,00
04.01.2017;13:00;2,73;3,58;10,50;,00;,00;,00
04.01.2017;14:00;3,00;3,40;10,20;,00;,00;,00
04.01.2017;15:00;3,20;4,07;12,00;11,00;,30;,03
04.01.2017;16:00;2,68;2,25;9,30;,00;,00;,00
04.01.2017;17:00;2,22;1,72;8,60;,00;,00;,00
04.01.2017;18:00;1,92;2,32;8,60;,00;,00;,00
04.01.2017;19:00;1,38;1,27;6,60;,00;,00;,00
04.01.2017;20:00;1,40;1,95;8,30;,00;,00;,00
04.01.2017;21:00;1,35;1,22;6,40;,00;,00;,00
04.01.2017;22:00;1,12;,72;6,00;,00;,00;,00
04.01.2017;23:00;1,43;1,42;9,90;,00;,00;,00
05.01.2017;00:00;,93;1,08;6,10;,00;,00;,00
05.01.2017;01:00;,28;1,22;5,50;,00;,00;,00
05.01.2017;02:00;-,42;,82;5,50;,00;,00;,00
05.01.2017;03:00;-1,10;,88;5,00;,00;,00;,00
05.01.2017;04:00;-1,67;,40;5,00;,00;,00;,00
05.01.2017;05:00;-1,50;,83;6,50;,00;,00;,00
05.01.2017;06:00;-1,52;,67;5,00;,00;,00;,00
05.01.2017;07:00;-1,87;,70;4,80;,00;,00;,00
05.01.2017;08:00;-1,43;,43;4,60;,00;,00;,00
05.01.2017;09:00;-1,33;,63;5,40;61,00;,00;,13
05.01.2017;10:00;,55;1,10;6,10;321,00;,00;,63
05.01.2017;11:00;2,40;2,22;10,50;226,17;,00;,58
05.01.2017;12:00;2,20;3,38;11,90;189,00;,00;,40
05.01.2017;13:00;2,07;3,33;11,40;170,67;,00;,35
05.01.2017;14:00;1,25;3,47;12,30;68,17;,00;,17
05.01.2017;15:00;1,30;2,58;9,30;339,50;,00;,75
05.01.2017;16:00;,45;1,92;7,70;87,67;,00;,27
05.01.2017;17:00;-,70;1,57;6,60;,00;,00;,00
05.01.2017;18:00;-1,47;1,55;6,10;,00;,00;,00
05.01.2017;19:00;-2,30;1,68;6,30;,00;,00;,00
05.01.2017;20:00;-2,98;1,78;6,80;,00;,00;,00
05.01.2017;21:00;-3,80;1,67;6,50;,00;,00;,00
05.01.2017;22:00;-4,53;1,47;6,60;,00;,00;,00
05.01.2017;23:00;-4,57;1,52;6,60;,00;,00;,00
06.01.2017;00:00;-5,63;1,40;6,30;,00;,00;,00
06.01.2017;01:00;-5,90;1,88;6,30;,00;,00;,00
06.01.2017;02:00;-6,22;1,80;6,30;,00;,00;,00
06.01.2017;03:00;-6,52;1,62;6,50;,00;,00;,00
06.01.2017;04:00;-7,20;2,15;6,90;,00;,00;,00
06.01.2017;05:00;-7,32;2,10;6,80;,00;,00;,00
06.01.2017;06:00;-7,85;2,18;6,90;,00;,00;,00
06.01.2017;07:00;-8,18;2,22;6,90;,00;,00;,00
06.01.2017;08:00;-7,90;1,43;6,30;51,67;,00;,23
06.01.2017;09:00;-7,02;1,92;6,30;453,83;,00;1,00
06.01.2017;10:00;-5,22;1,48;6,30;521,50;,00;1,00
06.01.2017;11:00;-3,48;1,60;7,60;353,67;,00;,87
06.01.2017;12:00;-3,03;1,62;6,80;242,17;,00;,80
06.01.2017;13:00;-2,02;,98;6,00;514,83;,00;1,00
06.01.2017;14:00;-1,52;1,27;7,20;610,00;,00;1,00
06.01.2017;15:00;-1,55;1,12;6,20;540,17;,00;1,00
06.01.2017;16:00;-2,67;,97;6,00;146,00;,00;,37
06.01.2017;17:00;-4,40;,77;5,00;,00;,00;,00
