Tag;Stunde;AVG_TA200;AVG_WV1000;MAX_WV1000max;SUM_GS200;SUM_NN050;SUM_SSD
01.01.2021;00:00;-,59;4,07;6,37;,00;,00;,00
01.01.2021;01:00;-,70;3,26;5,74;,00;,00;,00
01.01.2021;02:00;-,77;3,81;6,24;,00;,00;,00
01.01.2021;03:00;-,86;3,24;6,26;,00;,10;,00
01.01.2021;04:00;-1,05;3,00;5,29;,00;,00;,00
01.01.2021;05:00;-1,13;2,59;3,77;,00;,00;,00
01.01.2021;06:00;-1,20;2,81;4,90;,00;,00;,00
01.01.2021;07:00;-1,24;2,77;4,22;,00;,00;,00
01.01.2021;08:00;-1,23;2,32;4,18;,00;,00;,00
01.01.2021;09:00;-1,23;2,23;3,14;14,66;,00;,00
01.01.2021;10:00;-1,06;2,10;3,14;49,31;,00;,00
01.01.2021;11:00;-,73;2,08;3,11;101,15;,10;,00
01.01.2021;12:00;-,55;2,12;3,20;117,18;,00;,00
01.01.2021;13:00;-,55;2,31;3,74;104,77;,00;,00
01.01.2021;14:00;-,52;2,23;3,57;79,97;,00;,00
01.01.2021;15:00;-,58;1,48;2,98;36,02;,00;,00
01.01.2021;16:00;-,69;1,68;2,84;,00;,00;,00
01.01.2021;17:00;-,85;1,89;3,54;,00;,00;,00
01.01.2021;18:00;-1,29;1,61;2,65;,00;,00;,00
01.01.2021;19:00;-2,35;1,33;2,16;,00;,00;,00
01.01.2021;20:00;-3,13;1,35;2,24;,00;,00;,00
01.01.2021;21:00;-3,11;1,53;2,76;,00;,10;,00
01.01.2021;22:00;-3,28;1,55;2,46;,00;,00;,00
01.01.2021;23:00;-4,85;1,76;2,75;,00;,00;,00
02.01.2021;00:00;-5,43;1,37;2,29;,00;,00;,00
02.01.2021;01:00;-3,28;2,38;4,87;,00;,00;,00
02.01.2021;02:00;-2,78;2,52;4,27;,00;,00;,00
02.01.2021;03:00;-2,72;2,19;3,71;,00;,00;,00
02.01.2021;04:00;-2,85;1,72;3,35;,00;,00;,00
02.01.2021;05:00;-3,02;2,16;3,39;,00;,00;,00
02.01.2021;06:00;-3,07;1,78;3,72;,00;,00;,00
02.01.2021;07:00;-3,02;,90;2,46;,00;,00;,00
02.01.2021;08:00;-3,02;1,28;2,63;,00;,00;,00
02.01.2021;09:00;-2,56;1,26;2,84;40,55;,00;,00
02.01.2021;10:00;-1,66;1,04;1,87;106,39;,00;,00
02.01.2021;11:00;-,68;1,15;2,21;180,57;,00;,03
02.01.2021;12:00;-,12;1,12;2,47;269,83;,00;,25
02.01.2021;13:00;-,35;,81;2,04;174,00;,00;,00
02.01.2021;14:00;-,51;,85;1,41;102,11;,00;,00
02.01.2021;15:00;-,82;,94;1,48;50,30;,00;,00
02.01.2021;16:00;-1,32;1,62;3,14;12,03;,00;,00
02.01.2021;17:00;-1,66;1,40;3,14;,00;,00;,00
02.01.2021;18:00;-1,48;1,08;2,00;,00;,00;,00
02.01.2021;19:00;-1,39;1,47;2,44;,00;,00;,00
02.01.2021;20:00;-1,46;1,36;2,60;,00;,00;,00
02.01.2021;21:00;-1,49;1,42;3,30;,00;,00;,00
02.01.2021;22:00;-1,53;1,22;2,78;,00;,00;,00
02.01.2021;23:00;-1,58;1,70;3,31;,00;,00;,00
03.01.2021;00:00;-1,68;1,94;3,74;,00;,00;,00
03.01.2021;01:00;-1,85;1,87;4,84;,00;,00;,00
03.01.2021;02:00;-1,98;1,65;3,34;,00;,00;,00
03.01.2021;03:00;-1,93;2,59;5,60;,00;,00;,00
03.01.2021;04:00;-1,89;2,23;5,52;,00;,20;,00
03.01.2021;05:00;-1,89;1,48;3,42;,00;,00;,00
03.01.2021;06:00;-1,78;2,45;5,33;,00;,00;,00
03.01.2021;07:00;-1,79;2,58;5,00;,00;,10;,00
03.01.2021;08:00;-1,98;1,83;3,78;,00;,00;,00
03.01.2021;09:00;-2,00;1,99;4,01;33,82;,00;,00
03.01.2021;10:00;-1,91;2,36;4,63;68,74;,00;,00
03.01.2021;11:00;-1,79;2,67;5,34;56,09;,00;,00
03.01.2021;12:00;-1,68;2,28;5,36;66,89;,00;,00
03.01.2021;13:00;-1,45;2,59;4,93;75,65;,00;,00
03.01.2021;14:00;-1,25;2,46;4,82;47,59;,00;,00
03.01.2021;15:00;-1,15;2,45;5,23;20,48;,00;,00
03.01.2021;16:00;-1,09;2,06;3,93;,00;,00;,00
03.01.2021;17:00;-1,13;2,46;4,84;,00;,00;,00
03.01.2021;18:00;-1,20;2,34;4,80;,00;,00;,00
03.01.2021;19:00;-1,21;2,06;4,33;,00;,00;,00
03.01.2021;20:00;-1,18;2,04;5,52;,00;,00;,00
03.01.2021;21:00;-1,14;2,24;4,84;,00;,00;,00
03.01.2021;22:00;-1,16;1,82;4,61;,00;,00;,00
03.01.2021;23:00;-1,19;1,69;3,43;,00;,00;,00
04.01.2021;00:00;-1,26;1,87;4,03;,00;,20;,00
04.01.2021;01:00;-1,33;1,85;3,35;,00;,10;,00
04.01.2021;02:00;-1,38;1,77;3,53;,00;,00;,00
04.01.2021;03:00;-1,39;1,47;2,69;,00;,10;,00
04.01.2021;04:00;-1,41;2,00;3,44;,00;,10;,00
04.01.2021;05:00;-1,44;1,83;3,14;,00;,10;,00
04.01.2021;06:00;-1,50;2,74;5,41;,00;,00;,00
04.01.2021;07:00;-1,73;3,31;5,22;,00;,10;,00
04.01.2021;08:00;-1,73;4,05;6,34;,00;,10;,00
04.01.2021;09:00;-1,61;4,47;6,74;45,47;,10;,00
04.01.2021;10:00;-1,47;3,98;6,14;94,17;,00;,00
04.01.2021;11:00;-1,26;3,62;6,26;128,73;,00;,00
04.01.2021;12:00;-1,20;3,50;5,75;96,21;,00;,00
04.01.2021;13:00;-1,24;3,18;5,60;75,29;,00;,00
04.01.2021;14:00;-1,23;2,82;5,23;38,76;,00;,00
04.01.2021;15:00;-1,16;2,73;4,71;37,52;,00;,00
04.01.2021;16:00;-1,06;2,28;5,22;,00;,00;,00
04.01.2021;17:00;-1,03;3,59;7,29;,00;,00;,00
