Tag;Stunde;AVG_TA200;AVG_WV1000;MAX_WV1000max;SUM_GS200;SUM_NN050;SUM_SSD
01.01.2026;00:00;-1,0;4,1;6,9;0,0;0,0;0,0
01.01.2026;01:00;-1,2;5,2;8,8;0,0;0,0;0,0
01.01.2026;02:00;-1,4;5,7;10,4;0,0;0,0;0,0
01.01.2026;03:00;-1,7;5,4;10,4;0,0;0,0;0,0
01.01.2026;04:00;-1,9;5,4;10,5;0,0;0,0;0,0
01.01.2026;05:00;-1,8;6,1;11,6;0,0;0,0;0,0
01.01.2026;06:00;-1,6;5,4;12,4;0,0;0,0;0,0
01.01.2026;07:00;-1,6;7,2;14,3;0,0;0,0;0,0
01.01.2026;08:00;-1,5;7,6;14,1;0,0;0,0;0,0
01.01.2026;09:00;-1,6;8,1;13,4;0,0;0,0;0,0
01.01.2026;10:00;-1,5;7,2;11,8;1,0;0,0;0,0
01.01.2026;11:00;-1,6;8,5;13,4;26,1;0,0;0,0
01.01.2026;12:00;-1,5;8,2;13,4;41,1;0,0;0,0
01.01.2026;13:00;-1,5;8,2;12,9;55,2;0,0;0,0
01.01.2026;14:00;-1,4;7,8;12,9;78,9;0,0;0,0
01.01.2026;15:00;-1,5;7,0;11,4;29,6;0,0;0,0
01.01.2026;16:00;-1,7;7,8;13,1;26,7;0,0;0,0
01.01.2026;17:00;-1,6;8,6;13,1;0,5;0,0;0,0
01.01.2026;18:00;-1,3;8,5;13,3;0,0;0,0;0,0
01.01.2026;19:00;-1,2;8,2;13,2;0,0;0,0;0,0
01.01.2026;20:00;-1,1;7,9;13,1;0,0;0,0;0,0
01.01.2026;21:00;-1,0;7,5;13,1;0,0;0,0;0,0
01.01.2026;22:00;-1,0;7,6;12,5;0,0;0,0;0,0
01.01.2026;23:00;-0,8;8,0;13,0;0,0;0,0;0,0
02.01.2026;00:00;-0,5;7,8;12,0;0,0;0,0;0,0
02.01.2026;01:00;-0,3;8,5;14,4;0,0;0,0;0,0
02.01.2026;02:00;-0,2;8,2;12,8;0,0;0,0;0,0
02.01.2026;03:00;-0,3;8,9;13,6;0,0;0,9;0,0
02.01.2026;04:00;-0,3;7,2;13,3;0,0;0,3;0,0
02.01.2026;05:00;-0,1;7,5;13,5;0,0;0,0;0,0
02.01.2026;06:00;-0,3;6,2;12,9;0,0;0,0;0,0
02.01.2026;07:00;-0,6;6,0;11,8;0,0;0,0;0,0
02.01.2026;08:00;-1,1;5,7;10,5;0,0;0,0;0,0
02.01.2026;09:00;-1,5;5,7;10,7;1,5;0,0;0,0
