Tag;Stunde;AVG_TA200;AVG_WV1000;MAX_WV1000max;SUM_GS200;SUM_NN050;SUM_SSD
01.01.2019;00:00;3,65;1,79;3,14;0;0;0
01.01.2019;01:00;3,48;3,11;5,8;0;0;0
01.01.2019;02:00;3,62;2,55;4,93;0;0;0
01.01.2019;03:00;3,6;3,35;6,1;0;0;0
01.01.2019;04:00;3,55;4,25;7,44;0;0;0
01.01.2019;05:00;3,49;5,56;9,9;0;0;0
01.01.2019;06:00;3,11;4,37;8,73;0;0;0
01.01.2019;07:00;3,03;4,57;8,92;0;0,1;0
01.01.2019;08:00;2,94;5,97;10,1;0;0,1;0
01.01.2019;09:00;2,94;4,97;8,1;11,85;0;0
01.01.2019;10:00;2,87;4,19;7,47;26,44;0;0
01.01.2019;11:00;3,05;4,87;8,17;49,71;0;0
01.01.2019;12:00;3,18;5,17;8,97;37,63;0;0
01.01.2019;13:00;3,33;4,68;7,82;37,7;0,1;0
01.01.2019;14:00;3,53;4,66;7,67;37,13;0,3;0
01.01.2019;15:00;3,86;5,41;9,25;22,94;0,2;0
01.01.2019;16:00;3,94;5,59;9,76;0;0,2;0
01.01.2019;17:00;4,16;5,22;8,35;0;0,6;0
01.01.2019;18:00;4,25;5,66;9,64;0;0,1;0
01.01.2019;19:00;3,65;5,89;9,7;0;0;0
01.01.2019;20:00;2,97;5,96;11,41;0;0;0
01.01.2019;21:00;2,49;6,64;12,09;0;0;0
01.01.2019;22:00;1,83;5,82;11,56;0;0,4;0
01.01.2019;23:00;1,37;5,93;10,5;0;0;0
02.01.2019;00:00;1,28;5,36;9,04;0;0;0
02.01.2019;01:00;1,09;5,66;9,41;0;0;0
02.01.2019;02:00;0,87;6,1;11,32;0;0;0
02.01.2019;03:00;0,57;5,67;11,4;0;0;0
02.01.2019;04:00;0,51;5,54;9,55;0;0;0
02.01.2019;05:00;0,6;5,68;11,32;0;0;0
02.01.2019;06:00;0,64;5,9;10,45;0;0;0
02.01.2019;07:00;0,44;5,12;8,65;0;0;0
02.01.2019;08:00;0,48;5,12;9,08;0;0;0
02.01.2019;09:00;0,64;5,12;9,38;30,19;0;0
02.01.2019;10:00;0,84;5,91;10,4;79,93;0;0,03
02.01.2019;11:00;0,56;5,24;9,87;54,64;0,1;0
02.01.2019;12:00;1;5,14;9,78;82,01;0;0
02.01.2019;13:00;1,49;5,49;9,96;87,57;0;0
02.01.2019;14:00;1,54;4,95;9,13;43,5;0;0
02.01.2019;15:00;1,46;4,5;8,65;17,75;0;0
02.01.2019;16:00;1,32;3,91;6,47;0;0;0
02.01.2019;17:00;1,01;3,79;6,54;0;0;0
02.01.2019;18:00;0,64;2,99;5,09;0;0;0
02.01.2019;19:00;0,41;3,57;7,77;0;0;0
02.01.2019;20:00;-0,3;3,4;5,6;0;0;0
02.01.2019;21:00;-0,66;3,54;5,65;0;0;0
02.01.2019;22:00;-0,97;3,75;6,78;0;0;0
02.01.2019;23:00;-1,32;3,37;5,64;0;0;0
03.01.2019;00:00;-1,64;2,72;5,05;0;0;0
03.01.2019;01:00;-1,88;1,65;3,12;0;0;0
03.01.2019;02:00;-1,5;2,15;4,09;0;0;0
03.01.2019;03:00;-1,94;1,39;3,72;0;0;0
03.01.2019;04:00;-2,19;1,33;2,7;0;0;0
03.01.2019;05:00;-1,96;1,52;2,54;0;0;0
03.01.2019;06:00;-1,71;1,95;2,86;0;0;0
03.01.2019;07:00;-1,49;2,26;3,13;0;0;0
03.01.2019;08:00;-1,29;2,07;4,37;0;0;0
03.01.2019;09:00;-1,17;1,98;3,13;25,38;0;0
03.01.2019;10:00;-0,67;2,34;5,49;64,24;0;0
03.01.2019;11:00;0,03;3,3;5,82;145,13;0;0,25
03.01.2019;12:00;0,87;3,95;7,72;152,89;0;0,17
03.01.2019;13:00;1,19;4,44;8,01;134,6;0;0,15
03.01.2019;14:00;0,97;4,43;8,35;97;0;0,02
03.01.2019;15:00;0,8;3,42;8,6;26,74;0,1;0
03.01.2019;16:00;0,39;2,82;6,22;0;0;0
03.01.2019;17:00;0,3;3,09;5,41;0;0;0
03.01.2019;18:00;0,29;2,64;4,66;0;0;0
03.01.2019;19:00;0,17;2,84;5,1;0;0;0
03.01.2019;20:00;0,24;3,01;5,27;0;0;0
03.01.2019;21:00;0,3;2,68;5,3;0;0;0
03.01.2019;22:00;0,24;2,52;4,16;0;0;0
03.01.2019;23:00;0,28;3,05;5,04;0;0;0
04.01.2019;00:00;0,34;3,23;5;0;0;0
04.01.2019;01:00;0,35;2,01;4,46;0;0;0
04.01.2019;02:00;0;1,55;3,13;0;0;0
04.01.2019;03:00;-0,45;1,74;3,14;0;0;0
04.01.2019;04:00;-0,7;2,68;4,39;0;0;0
04.01.2019;05:00;-1,3;2,94;4,33;0;0;0
04.01.2019;06:00;-1,43;2,91;4,4;0;0;0
04.01.2019;07:00;-1,18;2,96;5,73;0;0;0
04.01.2019;08:00;-0,84;3,65;6,12;0;0;0
04.01.2019;09:00;-0,55;3,46;6,32;23,01;0;0
04.01.2019;10:00;-0,19;3,54;7,05;88,44;0;0,07
04.01.2019;11:00;0,36;3,31;6,34;141,42;0;0,08
04.01.2019;12:00;0,81;4,3;7,31;113,74;0;0
04.01.2019;13:00;1,14;4,55;7,17;103,78;0;0
04.01.2019;14:00;0,81;4,7;7,8;35,06;0;0
04.01.2019;15:00;0,74;5,02;8,68;13,94;0;0
04.01.2019;16:00;0,47;5,52;9,92;0;0;0
04.01.2019;17:00;-0,09;6,55;10,31;0;0;0
04.01.2019;18:00;-0,34;5,61;9,86;0;0;0
04.01.2019;19:00;-0,62;6,19;10,84;0;0;0
04.01.2019;20:00;-0,71;4,9;8,46;0;0;0
04.01.2019;21:00;-0,79;4,6;7,99;0;0;0
04.01.2019;22:00;-0,75;4,54;7,26;0;0;0
04.01.2019;23:00;-0,41;5,13;7,86;0;0;0
05.01.2019;00:00;-0,18;4,93;8,02;0;0;0
05.01.2019;01:00;0,02;4,23;7,72;0;0;0
05.01.2019;02:00;0,14;3,98;6,51;0;0;0
05.01.2019;03:00;0,23;4,39;7,49;0;0;0
05.01.2019;04:00;0,23;5,09;7,77;0;0,4;0
05.01.2019;05:00;0,63;4,97;8,16;0;0,1;0
05.01.2019;06:00;0,97;5,32;8,14;0;0;0
05.01.2019;07:00;1,21;5,94;9,86;0;0;0
05.01.2019;08:00;1,57;6,15;10,31;0;0;0
05.01.2019;09:00;2,21;6,39;11,14;15,81;0;0
05.01.2019;10:00;2,82;6,86;11,08;67,41;0;0
05.01.2019;11:00;2,92;7,26;12,06;55,95;0;0
05.01.2019;12:00;3,03;6,61;13,98;56,54;0;0
05.01.2019;13:00;3,03;6,76;11,6;48,03;0;0
05.01.2019;14:00;2,95;5,9;9,77;29,67;0;0
05.01.2019;15:00;2,84;6,1;10,69;13,76;0;0
05.01.2019;16:00;2,67;6,25;10,92;0;0;0
05.01.2019;17:00;2,4;5,99;10,01;0;0;0
05.01.2019;18:00;2,26;5,89;9,49;0;0;0
05.01.2019;19:00;2,18;5,35;9,25;0;0,2;0
