Tag;Stunde;AVG_TA200;AVG_WV1000;MAX_WV1000max;SUM_GS200;SUM_NN050;SUM_SSD
01.01.2023;00:00;13,6;5,0;9,4;0,0;0,0;0,0
01.01.2023;01:00;13,0;5,1;10,2;0,0;0,0;0,0
01.01.2023;02:00;12,2;5,0;8,8;0,0;0,0;0,0
01.01.2023;03:00;12,2;4,0;7,9;0,0;0,0;0,0
01.01.2023;04:00;12,0;3,8;6,7;0,0;0,0;0,0
01.01.2023;05:00;11,6;2,9;6,1;0,0;0,0;0,0
01.01.2023;06:00;11,9;3,7;7,1;0,0;0,0;0,0
01.01.2023;07:00;12,1;4,5;8,3;0,0;0,0;0,0
01.01.2023;08:00;12,0;4,8;9,2;0,0;0,0;0,0
01.01.2023;09:00;12,4;4,5;8,6;0,0;0,0;0,0
01.01.2023;10:00;12,8;4,3;9,8;37,4;0,0;0,0
01.01.2023;11:00;12,9;4,5;8,3;63,9;0,0;0,0
01.01.2023;12:00;13,2;4,3;7,9;43,8;0,0;0,0
01.01.2023;13:00;13,4;4,4;8,8;111,9;0,0;0,0
01.01.2023;14:00;13,3;3,8;8,3;41,0;0,0;0,0
01.01.2023;15:00;12,9;2,9;6,2;22,9;0,0;0,0
01.01.2023;16:00;12,8;2,6;5,9;11,4;0,0;0,0
01.01.2023;17:00;12,2;2,0;5,4;0,0;0,1;0,0
01.01.2023;18:00;12,6;3,1;7,6;0,0;0,0;0,0
01.01.2023;19:00;12,8;3,3;6,4;0,0;0,0;0,0
01.01.2023;20:00;13,1;4,3;7,6;0,0;0,0;0,0
01.01.2023;21:00;13,2;4,5;7,9;0,0;0,0;0,0
01.01.2023;22:00;14,0;5,2;9,8;0,0;0,0;0,0
01.01.2023;23:00;14,2;5,9;11,4;0,0;0,0;0,0
02.01.2023;00:00;13,9;5,8;11,3;0,0;0,0;0,0
02.01.2023;01:00;13,9;5,6;10,7;0,0;0,0;0,0
02.01.2023;02:00;14,0;6,0;10,7;0,0;0,0;0,0
02.01.2023;03:00;13,8;5,4;9,8;0,0;0,0;0,0
02.01.2023;04:00;13,5;5,6;9,6;0,0;0,0;0,0
02.01.2023;05:00;13,1;5,2;9,1;0,0;0,0;0,0
02.01.2023;06:00;12,9;5,0;8,7;0,0;0,0;0,0
02.01.2023;07:00;12,9;4,7;7,6;0,0;0,0;0,0
02.01.2023;08:00;12,7;4,6;8,1;0,0;0,0;0,0
02.01.2023;09:00;12,3;4,0;7,9;0,0;0,0;0,0
02.01.2023;10:00;11,9;2,9;7,1;0,0;0,1;0,0
02.01.2023;11:00;11,1;2,8;7,3;26,8;0,1;0,0
02.01.2023;12:00;10,4;2,8;6,5;14,3;0,2;0,0
02.01.2023;13:00;9,7;2,9;5,1;29,3;1,1;0,0
02.01.2023;14:00;9,6;2,1;6,1;53,1;0,3;0,0
02.01.2023;15:00;9,6;2,3;5,0;31,8;0,3;0,0
02.01.2023;16:00;9,2;2,7;5,8;19,2;0,1;0,0
02.01.2023;17:00;9,1;3,7;7,4;0,0;0,0;0,0
02.01.2023;18:00;8,6;2,4;5,0;0,0;0,0;0,0
02.01.2023;19:00;8,9;3,1;6,7;0,0;0,0;0,0
02.01.2023;20:00;8,8;2,5;6,7;0,0;0,0;0,0
02.01.2023;21:00;8,6;1,9;5,4;0,0;0,0;0,0
02.01.2023;22:00;8,4;1,9;5,6;0,0;0,0;0,0
02.01.2023;23:00;8,2;2,0;6,0;0,0;0,0;0,0
03.01.2023;00:00;8,1;2,4;4,9;0,0;0,0;0,0
03.01.2023;01:00;7,6;2,0;5,1;0,0;0,0;0,0
03.01.2023;02:00;7,1;1,9;4,7;0,0;0,0;0,0
03.01.2023;03:00;7,1;2,0;4,8;0,0;0,0;0,0
03.01.2023;04:00;6,9;2,4;5,5;0,0;0,0;0,0
03.01.2023;05:00;6,6;1,5;4,1;0,0;0,0;0,0
03.01.2023;06:00;6,7;1,3;3,3;0,0;0,0;0,0
03.01.2023;07:00;6,9;1,9;4,5;0,0;0,0;0,0
03.01.2023;08:00;6,8;1,8;4,7;0,0;0,0;0,0
03.01.2023;09:00;6,9;2,2;5,6;0,0;0,0;0,0
03.01.2023;10:00;6,9;2,7;5,9;12,8;0,0;0,0
03.01.2023;11:00;6,9;2,6;6,4;30,0;0,0;0,0
03.01.2023;12:00;7,1;2,6;6,9;51,3;0,0;0,0
03.01.2023;13:00;7,5;2,5;5,4;86,9;0,0;0,0
03.01.2023;14:00;8,4;2,8;6,5;130,7;0,0;0,1
03.01.2023;15:00;8,6;3,2;7,1;81,5;0,0;0,0
03.01.2023;16:00;8,4;3,2;7,1;61,9;0,0;0,3
03.01.2023;17:00;7,7;2,9;5,9;11,9;0,0;0,0
