Tag;Stunde;AVG_TA200;AVG_WV1000;MAX_WV1000max;SUM_GS200;SUM_NN050;SUM_SSD
01.01.2020;00:00;2,23;1,85;6,84;,00;,00;,00
01.01.2020;01:00;2,19;1,33;5,87;,00;,00;,00
01.01.2020;02:00;1,84;,77;5,58;,00;,00;,00
01.01.2020;03:00;1,44;1,00;6,13;,00;,00;,00
01.01.2020;04:00;,84;1,68;6,75;,00;,00;,00
01.01.2020;05:00;,45;,74;6,21;,00;,00;,00
01.01.2020;06:00;,18;,86;6,16;,00;,00;,00
01.01.2020;07:00;-,10;,88;5,98;,00;,00;,00
01.01.2020;08:00;-,33;1,11;5,64;,00;,00;,00
01.01.2020;09:00;-,49;,91;6,68;20,35;,00;,00
01.01.2020;10:00;-,65;,89;5,28;42,47;,00;,00
01.01.2020;11:00;-,68;1,40;6,66;58,05;,00;,00
01.01.2020;12:00;-,57;,92;5,03;62,74;,00;,00
01.01.2020;13:00;-,46;1,14;6,00;57,67;,00;,00
01.01.2020;14:00;-,45;1,24;6,24;44,31;,00;,00
01.01.2020;15:00;-,49;1,70;7,33;20,94;,00;,00
01.01.2020;16:00;-,52;1,07;6,42;,00;,00;,00
01.01.2020;17:00;-,68;1,50;5,78;,00;,00;,00
01.01.2020;18:00;-,69;1,53;5,57;,00;,00;,00
01.01.2020;19:00;-,80;1,80;5,84;,00;,00;,00
01.01.2020;20:00;-1,03;2,18;7,60;,00;,00;,00
01.01.2020;21:00;-1,39;2,64;7,45;,00;,00;,00
01.01.2020;22:00;-1,61;2,82;7,36;,00;,00;,00
01.01.2020;23:00;-1,65;2,32;7,12;,00;,00;,00
02.01.2020;00:00;-1,88;2,65;7,36;,00;,00;,00
02.01.2020;01:00;-2,13;3,10;8,03;,00;,00;,00
02.01.2020;02:00;-2,14;2,18;6,66;,00;,00;,00
02.01.2020;03:00;-2,07;2,22;7,10;,00;,00;,00
02.01.2020;04:00;-2,06;1,54;6,82;,00;,00;,00
02.01.2020;05:00;-1,82;1,46;6,36;,00;,00;,00
02.01.2020;06:00;-1,75;2,06;6,12;,00;,00;,00
02.01.2020;07:00;-1,64;,98;4,88;,00;,00;,00
02.01.2020;08:00;-1,48;,94;4,74;,00;,00;,00
02.01.2020;09:00;-1,22;,72;4,71;16,25;,00;,00
02.01.2020;10:00;-,94;,82;4,71;36,67;,01;,00
02.01.2020;11:00;-,53;,71;4,71;44,39;,00;,00
02.01.2020;12:00;-,11;,49;4,67;50,61;,00;,00
02.01.2020;13:00;,20;1,11;5,36;45,71;,00;,00
02.01.2020;14:00;,58;,81;4,71;32,53;,00;,00
02.01.2020;15:00;,91;,64;4,69;12,34;,00;,00
02.01.2020;16:00;,92;,71;5,36;,00;,06;,00
02.01.2020;17:00;1,07;,58;4,19;,00;,05;,00
02.01.2020;18:00;1,65;1,07;5,16;,00;,05;,00
02.01.2020;19:00;2,08;1,24;5,34;,00;,26;,00
02.01.2020;20:00;2,17;1,37;5,93;,00;,04;,00
02.01.2020;21:00;3,10;2,39;8,17;,00;,03;,00
02.01.2020;22:00;3,99;4,24;9,56;,00;,05;,00
02.01.2020;23:00;4,29;4,90;10,03;,00;,01;,00
03.01.2020;00:00;4,56;5,12;10,51;,00;,00;,00
03.01.2020;01:00;4,74;4,94;10,23;,00;,00;,00
03.01.2020;02:00;5,00;5,09;9,66;,00;,00;,00
03.01.2020;03:00;5,10;4,94;8,37;,00;,00;,00
03.01.2020;04:00;5,16;5,55;8,65;,00;,03;,00
03.01.2020;05:00;5,34;5,20;8,49;,00;,01;,00
