Tag;Stunde;AVG_TA200;AVG_WV1000;MAX_WV1000max;SUM_GS200;SUM_NN050;SUM_SSD
01.01.2021;00:00;2,24;1,95;7,07;,00;,00;,00
01.01.2021;01:00;2,14;2,58;7,71;,00;,00;,00
01.01.2021;02:00;2,02;1,03;6,83;,00;,00;,00
01.01.2021;03:00;2,03;,71;5,55;,00;,00;,00
01.01.2021;04:00;2,17;1,34;6,59;,00;,00;,00
01.01.2021;05:00;2,18;1,67;6,75;,00;,01;,00
01.01.2021;06:00;2,10;1,68;6,43;,00;,00;,00
01.01.2021;07:00;2,05;1,44;6,03;,00;,01;,00
01.01.2021;08:00;1,62;,88;5,71;,00;,29;,00
01.01.2021;09:00;,65;,48;4,26;,00;1,49;,00
01.01.2021;10:00;,31;,91;4,26;13,60;2,20;,00
01.01.2021;11:00;,43;,85;4,43;41,94;,41;,00
01.01.2021;12:00;,71;,94;4,66;70,38;,22;,00
01.01.2021;13:00;1,07;,93;4,75;77,03;,04;,00
01.01.2021;14:00;1,39;1,10;4,91;61,73;,01;,00
01.01.2021;15:00;1,47;1,00;4,82;17,87;,00;,00
01.01.2021;16:00;1,43;,41;4,26;,00;,03;,00
01.01.2021;17:00;1,32;,42;4,26;,00;,03;,00
01.01.2021;18:00;1,30;,50;3,71;,00;,01;,00
01.01.2021;19:00;1,06;,54;4,26;,00;,02;,00
01.01.2021;20:00;,84;,42;4,26;,00;,01;,00
01.01.2021;21:00;,90;,44;3,95;,00;,01;,00
01.01.2021;22:00;1,07;,51;4,43;,00;,01;,00
01.01.2021;23:00;,96;,47;4,10;,00;,01;,00
02.01.2021;00:00;,87;,46;3,95;,00;,00;,00
02.01.2021;01:00;-,10;,99;5,15;,00;,01;,00
02.01.2021;02:00;-,54;1,46;6,51;,00;,02;,00
02.01.2021;03:00;-,60;1,81;6,51;,00;,00;,00
02.01.2021;04:00;-,82;1,21;5,87;,00;,01;,00
02.01.2021;05:00;-,94;1,27;5,71;,00;,00;,00
02.01.2021;06:00;-,99;1,76;6,28;,00;,00;,00
02.01.2021;07:00;-1,13;2,36;6,75;,00;,01;,00
02.01.2021;08:00;-1,43;1,80;6,11;,00;,00;,00
02.01.2021;09:00;-1,19;1,26;5,87;23,75;,00;,00
02.01.2021;10:00;-,58;,82;5,07;54,12;,00;,00
02.01.2021;11:00;,15;1,04;5,55;115,56;,00;,00
02.01.2021;12:00;,74;,88;4,74;121,23;,00;,00
02.01.2021;13:00;1,21;,94;5,15;125,86;,00;,00
02.01.2021;14:00;1,57;1,23;5,30;84,71;,00;,00
02.01.2021;15:00;1,71;1,00;4,91;49,29;,00;,00
02.01.2021;16:00;1,35;,38;4,26;11,80;,00;,00
02.01.2021;17:00;,83;,83;4,43;,00;,00;,00
02.01.2021;18:00;,56;,73;4,43;,00;,00;,00
02.01.2021;19:00;,44;,56;4,10;,00;,00;,00
02.01.2021;20:00;,44;,60;4,10;,00;,00;,00
02.01.2021;21:00;,50;,34;3,71;,00;,00;,00
02.01.2021;22:00;,56;,56;4,43;,00;,00;,00
02.01.2021;23:00;,60;,57;4,10;,00;,00;,00
03.01.2021;00:00;,64;,35;3,71;,00;,00;,00
03.01.2021;01:00;,66;,45;4,51;,00;,00;,00
