Tag;Stunde;AVG_TA200;AVG_WV1000;MAX_WV1000max;SUM_GS200;SUM_NN050;SUM_SSD
01.01.2025;00:00;-1,0;3,6;6,6;0,0;0,0;0,0
01.01.2025;01:00;-0,7;3,7;7,0;0,0;0,0;0,0
01.01.2025;02:00;-0,6;2,8;5,2;0,0;0,0;0,0
01.01.2025;03:00;-0,5;3,1;5,2;0,0;0,0;0,0
01.01.2025;04:00;-;-;-;-;-;-
01.01.2025;05:00;0,2;3,5;6,8;0,0;0,0;0,0
01.01.2025;06:00;0,7;3,5;8,0;0,0;0,0;0,0
01.01.2025;07:00;1,1;3,8;8,0;0,0;0,0;0,0
01.01.2025;08:00;0,6;3,9;7,0;0,0;0,0;0,0
01.01.2025;09:00;0,1;4,5;8,4;0,0;0,0;0,0
01.01.2025;10:00;0,0;4,9;11,1;8,2;0,0;0,0
01.01.2025;11:00;0,2;4,1;7,6;41,2;0,0;0,0
01.01.2025;12:00;0,6;4,9;9,6;76,9;0,0;0,0
01.01.2025;13:00;1,0;5,2;9,4;63,4;0,0;0,0
01.01.2025;14:00;2,0;6,0;10,5;57,5;0,0;0,0
01.01.2025;15:00;2,4;5,8;11,1;35,2;0,0;0,0
01.01.2025;16:00;3,0;6,8;11,8;26,5;0,0;0,0
01.01.2025;17:00;3,1;7,4;12,7;0,0;0,0;0,0
01.01.2025;18:00;3,4;7,6;14,0;0,0;0,0;0,0
01.01.2025;19:00;3,7;7,8;15,0;0,0;0,0;0,0
01.01.2025;20:00;4,3;9,3;15,8;0,0;0,0;0,0
01.01.2025;21:00;4,5;8,7;15,6;0,0;0,0;0,0
01.01.2025;22:00;4,4;8,1;13,6;0,0;0,0;0,0
01.01.2025;23:00;4,8;8,5;13,6;0,0;0,0;0,0
02.01.2025;00:00;5,2;7,9;13,3;0,0;0,0;0,0
02.01.2025;01:00;5,1;8,1;14,2;0,0;0,9;0,0
02.01.2025;02:00;4,4;7,8;16,1;0,0;1,9;0,0
02.01.2025;03:00;4,5;7,5;13,0;0,0;0,6;0,0
02.01.2025;04:00;4,7;7,3;13,0;0,0;2,5;0,0
02.01.2025;05:00;4,2;7,4;12,9;0,0;3,6;0,0
02.01.2025;06:00;3,4;6,5;14,7;0,0;3,4;0,0
02.01.2025;07:00;1,8;3,7;6,2;0,0;2,0;0,0
02.01.2025;08:00;0,9;2,6;5,1;0,0;1,1;0,0
02.01.2025;09:00;0,0;-;-;0,0;1,5;0,0
02.01.2025;10:00;-0,1;2,1;3,8;0,0;1,2;0,0
02.01.2025;11:00;-0,3;1,5;3,7;11,0;1,5;0,0
02.01.2025;12:00;-0,1;1,8;3,7;41,1;0,6;0,0
