Datum von;Datum bis;Netzlast [MWh] Berechnete Auflösungen;Netzlast inkl. Pumpspeicher [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen
08.03.2018 12:00;08.03.2018 13:00;539,25;539,25;435,75
08.03.2018 13:00;08.03.2018 14:00;509,25;509,25;397,75
08.03.2018 14:00;08.03.2018 15:00;458,25;458,25;351,00
08.03.2018 15:00;08.03.2018 16:00;446,75;446,75;339,25
08.03.2018 16:00;08.03.2018 17:00;436,75;436,75;323,50
08.03.2018 17:00;08.03.2018 18:00;454,75;454,75;359,75
08.03.2018 18:00;08.03.2018 19:00;511,00;511,00;425,25
08.03.2018 19:00;08.03.2018 20:00;664,00;664,00;589,75
08.03.2018 20:00;08.03.2018 21:00;707,50;707,50;640,50
08.03.2018 21:00;08.03.2018 22:00;633,50;633,50;570,00
08.03.2018 22:00;08.03.2018 23:00;594,75;594,75;542,25
08.03.2018 23:00;09.03.2018 00:00;630,50;630,50;591,00
09.03.2018 00:00;09.03.2018 01:00;625,00;625,00;600,25
09.03.2018 01:00;09.03.2018 02:00;472,00;472,00;455,25
09.03.2018 02:00;09.03.2018 03:00;447,75;447,75;420,25
09.03.2018 03:00;09.03.2018 04:00;439,50;439,50;414,50
09.03.2018 04:00;09.03.2018 05:00;402,75;402,75;375,25
09.03.2018 05:00;09.03.2018 06:00;492,75;492,75;468,25
09.03.2018 06:00;09.03.2018 07:00;476,50;476,50;456,50
09.03.2018 07:00;09.03.2018 08:00;545,75;545,75;534,75
09.03.2018 08:00;09.03.2018 09:00;581,50;581,50;572,75
09.03.2018 09:00;09.03.2018 10:00;600,50;600,50;582,25
09.03.2018 10:00;09.03.2018 11:00;606,25;606,25;580,00
09.03.2018 11:00;09.03.2018 12:00;589,75;589,75;563,25
09.03.2018 12:00;09.03.2018 13:00;639,25;639,25;611,25
09.03.2018 13:00;09.03.2018 14:00;632,50;632,50;614,00
09.03.2018 14:00;09.03.2018 15:00;631,75;631,75;615,00
09.03.2018 15:00;09.03.2018 16:00;586,50;586,50;571,75
09.03.2018 16:00;09.03.2018 17:00;471,25;471,25;453,75
09.03.2018 17:00;09.03.2018 18:00;424,75;424,75;405,75
09.03.2018 18:00;09.03.2018 19:00;387,75;387,75;366,25
09.03.2018 19:00;09.03.2018 20:00;423,00;423,00;381,50
09.03.2018 20:00;09.03.2018 21:00;383,00;383,00;338,75
09.03.2018 21:00;09.03.2018 22:00;386,00;386,00;338,25
09.03.2018 22:00;09.03.2018 23:00;352,00;352,00;311,25
09.03.2018 23:00;10.03.2018 00:00;429,75;429,75;390,75
10.03.2018 00:00;10.03.2018 01:00;482,75;482,75;432,50
10.03.2018 01:00;10.03.2018 02:00;372,75;372,75;313,25
10.03.2018 02:00;10.03.2018 03:00;249,75;249,75;187,75
10.03.2018 03:00;10.03.2018 04:00;215,00;215,00;148,75
10.03.2018 04:00;10.03.2018 05:00;162,50;162,50;111,25
10.03.2018 05:00;10.03.2018 06:00;166,00;166,00;123,50
10.03.2018 06:00;10.03.2018 07:00;192,00;192,00;144,50
10.03.2018 07:00;10.03.2018 08:00;186,00;186,00;124,75
10.03.2018 08:00;10.03.2018 09:00;200,00;200,00;134,75
10.03.2018 09:00;10.03.2018 10:00;236,50;236,50;178,25
10.03.2018 10:00;10.03.2018 11:00;296,25;296,25;251,00
10.03.2018 11:00;10.03.2018 12:00;316,25;316,25;279,25
10.03.2018 12:00;10.03.2018 13:00;314,75;314,75;284,75
10.03.2018 13:00;10.03.2018 14:00;352,00;352,00;323,75
10.03.2018 14:00;10.03.2018 15:00;343,00;343,00;309,75
10.03.2018 15:00;10.03.2018 16:00;314,00;314,00;284,25
10.03.2018 16:00;10.03.2018 17:00;295,25;295,25;267,25
10.03.2018 17:00;10.03.2018 18:00;285,25;285,25;261,50
10.03.2018 18:00;10.03.2018 19:00;306,75;306,75;263,75
10.03.2018 19:00;10.03.2018 20:00;308,75;308,75;274,00
10.03.2018 20:00;10.03.2018 21:00;388,50;388,50;353,25
10.03.2018 21:00;10.03.2018 22:00;387,25;387,25;365,25
10.03.2018 22:00;10.03.2018 23:00;332,00;332,00;304,75
10.03.2018 23:00;11.03.2018 00:00;355,25;355,25;334,25
11.03.2018 00:00;11.03.2018 01:00;391,75;391,75;375,75
11.03.2018 01:00;11.03.2018 02:00;415,25;415,25;393,25
11.03.2018 02:00;11.03.2018 03:00;312,00;312,00;281,50
11.03.2018 03:00;11.03.2018 04:00;221,00;221,00;194,75
11.03.2018 04:00;11.03.2018 05:00;220,00;220,00;173,50
11.03.2018 05:00;11.03.2018 06:00;193,00;193,00;122,50
11.03.2018 06:00;11.03.2018 07:00;158,50;158,50;74,00
11.03.2018 07:00;11.03.2018 08:00;97,00;97,00;15,25
11.03.2018 08:00;11.03.2018 09:00;124,50;124,50;44,75
11.03.2018 09:00;11.03.2018 10:00;193,50;193,50;109,50
11.03.2018 10:00;11.03.2018 11:00;242,75;242,75;171,75
11.03.2018 11:00;11.03.2018 12:00;277,00;277,00;225,00
11.03.2018 12:00;11.03.2018 13:00;309,50;309,50;264,75
11.03.2018 13:00;11.03.2018 14:00;332,50;332,50;289,75
11.03.2018 14:00;11.03.2018 15:00;244,00;244,00;201,00
11.03.2018 15:00;11.03.2018 16:00;239,00;239,00;205,25
11.03.2018 16:00;11.03.2018 17:00;285,75;285,75;263,25
11.03.2018 17:00;11.03.2018 18:00;263,00;263,00;244,00
11.03.2018 18:00;11.03.2018 19:00;288,50;288,50;265,25
11.03.2018 19:00;11.03.2018 20:00;335,50;335,50;307,75
11.03.2018 20:00;11.03.2018 21:00;434,25;434,25;411,00
11.03.2018 21:00;11.03.2018 22:00;335,75;335,75;311,75
11.03.2018 22:00;11.03.2018 23:00;262,50;262,50;241,25
11.03.2018 23:00;12.03.2018 00:00;325,00;325,00;315,50
12.03.2018 00:00;12.03.2018 01:00;338,25;338,25;330,00
12.03.2018 01:00;12.03.2018 02:00;241,00;241,00;236,50
12.03.2018 02:00;12.03.2018 03:00;193,00;193,00;190,75
12.03.2018 03:00;12.03.2018 04:00;152,25;152,25;146,25
12.03.2018 04:00;12.03.2018 05:00;148,00;148,00;134,25
12.03.2018 05:00;12.03.2018 06:00;165,50;165,50;146,50
12.03.2018 06:00;12.03.2018 07:00;249,25;249,25;227,00
12.03.2018 07:00;12.03.2018 08:00;286,00;286,00;262,00
12.03.2018 08:00;12.03.2018 09:00;355,50;355,50;305,50
12.03.2018 09:00;12.03.2018 10:00;384,25;384,25;321,50
12.03.2018 10:00;12.03.2018 11:00;338,25;338,25;266,50
12.03.2018 11:00;12.03.2018 12:00;350,50;350,50;267,50
12.03.2018 12:00;12.03.2018 13:00;382,00;382,00;290,75
12.03.2018 13:00;12.03.2018 14:00;354,00;354,00;252,50
12.03.2018 14:00;12.03.2018 15:00;321,75;321,75;218,00
12.03.2018 15:00;12.03.2018 16:00;317,50;317,50;225,50
12.03.2018 16:00;12.03.2018 17:00;313,50;313,50;220,25
12.03.2018 17:00;12.03.2018 18:00;333,75;333,75;249,00
12.03.2018 18:00;12.03.2018 19:00;337,75;337,75;269,50
12.03.2018 19:00;12.03.2018 20:00;361,00;361,00;274,50
12.03.2018 20:00;12.03.2018 21:00;437,00;437,00;349,75
12.03.2018 21:00;12.03.2018 22:00;367,25;367,25;298,25
12.03.2018 22:00;12.03.2018 23:00;341,25;341,25;261,50
12.03.2018 23:00;13.03.2018 00:00;322,50;322,50;235,25
13.03.2018 00:00;13.03.2018 01:00;351,75;351,75;264,25
13.03.2018 01:00;13.03.2018 02:00;374,25;374,25;289,00
13.03.2018 02:00;13.03.2018 03:00;361,75;361,75;270,75
13.03.2018 03:00;13.03.2018 04:00;335,75;335,75;243,25
13.03.2018 04:00;13.03.2018 05:00;306,50;306,50;213,75
13.03.2018 05:00;13.03.2018 06:00;301,00;301,00;215,00
13.03.2018 06:00;13.03.2018 07:00;361,00;361,00;286,25
13.03.2018 07:00;13.03.2018 08:00;501,75;501,75;421,25
13.03.2018 08:00;13.03.2018 09:00;626,00;626,00;539,50
13.03.2018 09:00;13.03.2018 10:00;603,75;603,75;514,50
13.03.2018 10:00;13.03.2018 11:00;581,75;581,75;490,25
13.03.2018 11:00;13.03.2018 12:00;586,75;586,75;489,00
13.03.2018 12:00;13.03.2018 13:00;598,50;598,50;501,50
13.03.2018 13:00;13.03.2018 14:00;607,50;607,50;505,75
13.03.2018 14:00;13.03.2018 15:00;565,50;565,50;468,75
13.03.2018 15:00;13.03.2018 16:00;529,75;529,75;445,75
13.03.2018 16:00;13.03.2018 17:00;543,50;543,50;483,00
13.03.2018 17:00;13.03.2018 18:00;550,50;550,50;493,00
13.03.2018 18:00;13.03.2018 19:00;522,25;522,25;466,50
13.03.2018 19:00;13.03.2018 20:00;567,75;567,75;531,00
13.03.2018 20:00;13.03.2018 21:00;708,00;708,00;681,50
13.03.2018 21:00;13.03.2018 22:00;603,00;603,00;584,50
13.03.2018 22:00;13.03.2018 23:00;581,50;581,50;570,00
13.03.2018 23:00;14.03.2018 00:00;600,50;600,50;591,00
14.03.2018 00:00;14.03.2018 01:00;598,50;598,50;589,50
14.03.2018 01:00;14.03.2018 02:00;542,25;542,25;530,75
14.03.2018 02:00;14.03.2018 03:00;434,00;434,00;415,25
14.03.2018 03:00;14.03.2018 04:00;407,50;407,50;388,00
14.03.2018 04:00;14.03.2018 05:00;371,25;371,25;349,00
14.03.2018 05:00;14.03.2018 06:00;362,25;362,25;346,25
14.03.2018 06:00;14.03.2018 07:00;418,50;418,50;405,75
14.03.2018 07:00;14.03.2018 08:00;468,00;468,00;454,00
14.03.2018 08:00;14.03.2018 09:00;484,75;484,75;461,75
14.03.2018 09:00;14.03.2018 10:00;503,75;503,75;463,50
14.03.2018 10:00;14.03.2018 11:00;478,50;478,50;417,75
14.03.2018 11:00;14.03.2018 12:00;403,75;403,75;333,50
14.03.2018 12:00;14.03.2018 13:00;341,25;341,25;274,50
14.03.2018 13:00;14.03.2018 14:00;324,00;324,00;261,25
14.03.2018 14:00;14.03.2018 15:00;348,50;348,50;287,75
14.03.2018 15:00;14.03.2018 16:00;319,75;319,75;268,00
14.03.2018 16:00;14.03.2018 17:00;289,00;289,00;253,50
14.03.2018 17:00;14.03.2018 18:00;324,00;324,00;290,75
14.03.2018 18:00;14.03.2018 19:00;361,00;361,00;318,75
14.03.2018 19:00;14.03.2018 20:00;349,50;349,50;283,00
14.03.2018 20:00;14.03.2018 21:00;420,75;420,75;338,25
14.03.2018 21:00;14.03.2018 22:00;482,50;482,50;395,00
14.03.2018 22:00;14.03.2018 23:00;425,75;425,75;344,75
14.03.2018 23:00;15.03.2018 00:00;431,50;431,50;345,25
15.03.2018 00:00;15.03.2018 01:00;450,25;450,25;360,25
15.03.2018 01:00;15.03.2018 02:00;298,00;298,00;202,75
15.03.2018 02:00;15.03.2018 03:00;229,75;229,75;135,75
15.03.2018 03:00;15.03.2018 04:00;179,75;179,75;89,75
15.03.2018 04:00;15.03.2018 05:00;186,75;186,75;94,00
15.03.2018 05:00;15.03.2018 06:00;216,00;216,00;119,50
15.03.2018 06:00;15.03.2018 07:00;288,50;288,50;199,00
15.03.2018 07:00;15.03.2018 08:00;451,50;451,50;368,75
15.03.2018 08:00;15.03.2018 09:00;639,75;639,75;564,00
15.03.2018 09:00;15.03.2018 10:00;610,75;610,75;546,50
15.03.2018 10:00;15.03.2018 11:00;489,50;489,50;435,75
15.03.2018 11:00;15.03.2018 12:00;451,75;451,75;408,75
15.03.2018 12:00;15.03.2018 13:00;522,50;522,50;488,50
15.03.2018 13:00;15.03.2018 14:00;499,75;499,75;470,50
15.03.2018 14:00;15.03.2018 15:00;507,50;507,50;486,00
15.03.2018 15:00;15.03.2018 16:00;519,25;519,25;488,75
15.03.2018 16:00;15.03.2018 17:00;581,25;581,25;550,50
15.03.2018 17:00;15.03.2018 18:00;578,25;578,25;539,50
15.03.2018 18:00;15.03.2018 19:00;511,75;511,75;465,50
15.03.2018 19:00;15.03.2018 20:00;533,50;533,50;496,25
15.03.2018 20:00;15.03.2018 21:00;531,25;531,25;508,50
15.03.2018 21:00;15.03.2018 22:00;518,25;518,25;503,00
15.03.2018 22:00;15.03.2018 23:00;589,50;589,50;580,00
15.03.2018 23:00;16.03.2018 00:00;624,25;624,25;613,75
16.03.2018 00:00;16.03.2018 01:00;580,00;580,00;561,50
16.03.2018 01:00;16.03.2018 02:00;420,50;420,50;404,50
16.03.2018 02:00;16.03.2018 03:00;382,00;382,00;368,50
16.03.2018 03:00;16.03.2018 04:00;411,25;411,25;397,75
16.03.2018 04:00;16.03.2018 05:00;397,25;397,25;377,25
16.03.2018 05:00;16.03.2018 06:00;411,00;411,00;390,75
16.03.2018 06:00;16.03.2018 07:00;414,75;414,75;394,75
16.03.2018 07:00;16.03.2018 08:00;524,75;524,75;507,75
16.03.2018 08:00;16.03.2018 09:00;557,75;557,75;534,00
16.03.2018 09:00;16.03.2018 10:00;616,50;616,50;581,75
16.03.2018 10:00;16.03.2018 11:00;581,25;581,25;545,75
16.03.2018 11:00;16.03.2018 12:00;539,25;539,25;502,00
16.03.2018 12:00;16.03.2018 13:00;510,75;510,75;456,50
16.03.2018 13:00;16.03.2018 14:00;517,25;517,25;461,25
16.03.2018 14:00;16.03.2018 15:00;496,75;496,75;426,75
16.03.2018 15:00;16.03.2018 16:00;439,25;439,25;386,50
16.03.2018 16:00;16.03.2018 17:00;446,00;446,00;411,00
16.03.2018 17:00;16.03.2018 18:00;458,25;458,25;441,75
16.03.2018 18:00;16.03.2018 19:00;471,25;471,25;466,00
16.03.2018 19:00;16.03.2018 20:00;506,25;506,25;503,00
16.03.2018 20:00;16.03.2018 21:00;549,00;549,00;543,75
16.03.2018 21:00;16.03.2018 22:00;523,25;523,25;515,25
16.03.2018 22:00;16.03.2018 23:00;489,75;489,75;484,75
16.03.2018 23:00;17.03.2018 00:00;483,50;483,50;481,00
17.03.2018 00:00;17.03.2018 01:00;461,00;461,00;458,00
17.03.2018 01:00;17.03.2018 02:00;465,25;465,25;460,50
17.03.2018 02:00;17.03.2018 03:00;429,50;429,50;422,50
17.03.2018 03:00;17.03.2018 04:00;411,50;411,50;404,75
17.03.2018 04:00;17.03.2018 05:00;347,00;347,00;338,25
17.03.2018 05:00;17.03.2018 06:00;330,00;330,00;318,50
17.03.2018 06:00;17.03.2018 07:00;335,75;335,75;321,00
17.03.2018 07:00;17.03.2018 08:00;387,75;387,75;372,25
17.03.2018 08:00;17.03.2018 09:00;420,00;420,00;403,75
17.03.2018 09:00;17.03.2018 10:00;441,25;441,25;423,00
17.03.2018 10:00;17.03.2018 11:00;443,00;443,00;424,50
17.03.2018 11:00;17.03.2018 12:00;450,50;450,50;429,75
17.03.2018 12:00;17.03.2018 13:00;486,50;486,50;461,50
17.03.2018 13:00;17.03.2018 14:00;465,25;465,25;434,75
17.03.2018 14:00;17.03.2018 15:00;438,25;438,25;404,25
17.03.2018 15:00;17.03.2018 16:00;415,50;415,50;381,00
17.03.2018 16:00;17.03.2018 17:00;421,00;421,00;385,00
17.03.2018 17:00;17.03.2018 18:00;423,00;423,00;386,25
17.03.2018 18:00;17.03.2018 19:00;410,00;410,00;370,50
17.03.2018 19:00;17.03.2018 20:00;444,75;444,75;406,75
17.03.2018 20:00;17.03.2018 21:00;552,50;552,50;512,00
17.03.2018 21:00;17.03.2018 22:00;522,25;522,25;475,00
17.03.2018 22:00;17.03.2018 23:00;473,50;473,50;425,25
17.03.2018 23:00;18.03.2018 00:00;527,25;527,25;476,25
18.03.2018 00:00;18.03.2018 01:00;559,25;559,25;506,75
18.03.2018 01:00;18.03.2018 02:00;507,50;507,50;455,25
18.03.2018 02:00;18.03.2018 03:00;424,00;424,00;367,75
18.03.2018 03:00;18.03.2018 04:00;393,50;393,50;339,00
18.03.2018 04:00;18.03.2018 05:00;371,25;371,25;318,00
18.03.2018 05:00;18.03.2018 06:00;374,50;374,50;325,25
18.03.2018 06:00;18.03.2018 07:00;370,50;370,50;329,00
18.03.2018 07:00;18.03.2018 08:00;353,25;353,25;302,75
18.03.2018 08:00;18.03.2018 09:00;346,25;346,25;284,75
18.03.2018 09:00;18.03.2018 10:00;323,00;323,00;257,50
18.03.2018 10:00;18.03.2018 11:00;331,75;331,75;265,75
18.03.2018 11:00;18.03.2018 12:00;376,00;376,00;307,50
18.03.2018 12:00;18.03.2018 13:00;395,00;395,00;338,50
18.03.2018 13:00;18.03.2018 14:00;430,25;430,25;377,50
18.03.2018 14:00;18.03.2018 15:00;408,00;408,00;348,25
18.03.2018 15:00;18.03.2018 16:00;355,75;355,75;291,25
18.03.2018 16:00;18.03.2018 17:00;364,75;364,75;300,25
18.03.2018 17:00;18.03.2018 18:00;382,00;382,00;322,75
18.03.2018 18:00;18.03.2018 19:00;454,25;454,25;394,25
18.03.2018 19:00;18.03.2018 20:00;532,25;532,25;471,00
18.03.2018 20:00;18.03.2018 21:00;637,25;637,25;572,00
18.03.2018 21:00;18.03.2018 22:00;612,50;612,50;551,25
18.03.2018 22:00;18.03.2018 23:00;529,00;529,00;474,50
18.03.2018 23:00;19.03.2018 00:00;534,00;534,00;487,75
19.03.2018 00:00;19.03.2018 01:00;524,00;524,00;483,50
19.03.2018 01:00;19.03.2018 02:00;486,75;486,75;453,50
19.03.2018 02:00;19.03.2018 03:00;491,50;491,50;464,75
19.03.2018 03:00;19.03.2018 04:00;519,00;519,00;495,50
19.03.2018 04:00;19.03.2018 05:00;518,50;518,50;493,50
19.03.2018 05:00;19.03.2018 06:00;525,75;525,75;502,75
19.03.2018 06:00;19.03.2018 07:00;572,00;572,00;550,00
19.03.2018 07:00;19.03.2018 08:00;674,25;674,25;651,25
19.03.2018 08:00;19.03.2018 09:00;671,75;671,75;640,75
19.03.2018 09:00;19.03.2018 10:00;697,75;697,75;664,25
19.03.2018 10:00;19.03.2018 11:00;724,75;724,75;688,75
19.03.2018 11:00;19.03.2018 12:00;710,25;710,25;668,25
19.03.2018 12:00;19.03.2018 13:00;720,00;720,00;667,25
19.03.2018 13:00;19.03.2018 14:00;743,75;743,75;686,25
19.03.2018 14:00;19.03.2018 15:00;741,00;741,00;680,25
19.03.2018 15:00;19.03.2018 16:00;717,75;717,75;667,50
19.03.2018 16:00;19.03.2018 17:00;654,00;654,00;618,00
19.03.2018 17:00;19.03.2018 18:00;645,75;645,75;624,00
19.03.2018 18:00;19.03.2018 19:00;613,50;613,50;604,00
19.03.2018 19:00;19.03.2018 20:00;682,25;682,25;670,25
19.03.2018 20:00;19.03.2018 21:00;772,25;772,25;757,00
19.03.2018 21:00;19.03.2018 22:00;655,00;655,00;639,00
19.03.2018 22:00;19.03.2018 23:00;568,75;568,75;549,25
19.03.2018 23:00;20.03.2018 00:00;577,50;577,50;552,50
20.03.2018 00:00;20.03.2018 01:00;588,50;588,50;556,75
20.03.2018 01:00;20.03.2018 02:00;608,00;608,00;581,00
20.03.2018 02:00;20.03.2018 03:00;603,50;603,50;569,25
20.03.2018 03:00;20.03.2018 04:00;615,50;615,50;577,00
20.03.2018 04:00;20.03.2018 05:00;589,50;589,50;545,75
20.03.2018 05:00;20.03.2018 06:00;556,25;556,25;510,25
20.03.2018 06:00;20.03.2018 07:00;577,00;577,00;543,00
20.03.2018 07:00;20.03.2018 08:00;638,25;638,25;597,00
20.03.2018 08:00;20.03.2018 09:00;638,00;638,00;601,00
20.03.2018 09:00;20.03.2018 10:00;653,50;653,50;609,50
20.03.2018 10:00;20.03.2018 11:00;638,50;638,50;588,00
20.03.2018 11:00;20.03.2018 12:00;610,50;610,50;545,00
20.03.2018 12:00;20.03.2018 13:00;669,00;669,00;569,00
20.03.2018 13:00;20.03.2018 14:00;676,75;676,75;555,00
20.03.2018 14:00;20.03.2018 15:00;613,50;613,50;493,25
20.03.2018 15:00;20.03.2018 16:00;555,25;555,25;444,75
20.03.2018 16:00;20.03.2018 17:00;520,75;520,75;420,75
20.03.2018 17:00;20.03.2018 18:00;520,75;520,75;426,50
20.03.2018 18:00;20.03.2018 19:00;479,75;479,75;409,25
20.03.2018 19:00;20.03.2018 20:00;464,75;464,75;395,50
20.03.2018 20:00;20.03.2018 21:00;555,25;555,25;487,75
20.03.2018 21:00;20.03.2018 22:00;570,00;570,00;504,75
20.03.2018 22:00;20.03.2018 23:00;547,25;547,25;477,25
20.03.2018 23:00;21.03.2018 00:00;622,75;622,75;559,50
21.03.2018 00:00;21.03.2018 01:00;613,75;613,75;571,75
21.03.2018 01:00;21.03.2018 02:00;601,50;601,50;570,25
21.03.2018 02:00;21.03.2018 03:00;587,75;587,75;555,25
21.03.2018 03:00;21.03.2018 04:00;601,50;601,50;570,00
21.03.2018 04:00;21.03.2018 05:00;528,75;528,75;503,25
21.03.2018 05:00;21.03.2018 06:00;521,25;521,25;502,25
21.03.2018 06:00;21.03.2018 07:00;546,75;546,75;530,00
21.03.2018 07:00;21.03.2018 08:00;529,50;529,50;507,25
21.03.2018 08:00;21.03.2018 09:00;571,75;571,75;534,25
21.03.2018 09:00;21.03.2018 10:00;591,00;591,00;538,25
21.03.2018 10:00;21.03.2018 11:00;590,00;590,00;522,75
21.03.2018 11:00;21.03.2018 12:00;583,50;583,50;506,25
21.03.2018 12:00;21.03.2018 13:00;582,50;582,50;503,00
21.03.2018 13:00;21.03.2018 14:00;574,50;574,50;498,50
21.03.2018 14:00;21.03.2018 15:00;553,75;553,75;483,75
21.03.2018 15:00;21.03.2018 16:00;543,50;543,50;485,00
21.03.2018 16:00;21.03.2018 17:00;537,75;537,75;493,00
21.03.2018 17:00;21.03.2018 18:00;531,50;531,50;501,50
21.03.2018 18:00;21.03.2018 19:00;540,50;540,50;520,50
21.03.2018 19:00;21.03.2018 20:00;576,00;576,00;553,00
21.03.2018 20:00;21.03.2018 21:00;613,75;613,75;597,75
21.03.2018 21:00;21.03.2018 22:00;598,50;598,50;592,75
21.03.2018 22:00;21.03.2018 23:00;566,25;566,25;561,50
21.03.2018 23:00;22.03.2018 00:00;577,50;577,50;571,00
22.03.2018 00:00;22.03.2018 01:00;495,75;495,75;488,00
22.03.2018 01:00;22.03.2018 02:00;463,25;463,25;446,50
22.03.2018 02:00;22.03.2018 03:00;401,00;401,00;366,00
22.03.2018 03:00;22.03.2018 04:00;364,25;364,25;327,00
22.03.2018 04:00;22.03.2018 05:00;357,25;357,25;306,75
22.03.2018 05:00;22.03.2018 06:00;359,25;359,25;306,00
22.03.2018 06:00;22.03.2018 07:00;438,00;438,00;387,00
22.03.2018 07:00;22.03.2018 08:00;473,00;473,00;420,25
22.03.2018 08:00;22.03.2018 09:00;600,75;600,75;552,25
22.03.2018 09:00;22.03.2018 10:00;618,00;618,00;571,00
22.03.2018 10:00;22.03.2018 11:00;642,50;642,50;599,00
22.03.2018 11:00;22.03.2018 12:00;641,75;641,75;594,00
22.03.2018 12:00;22.03.2018 13:00;638,25;638,25;594,50
22.03.2018 13:00;22.03.2018 14:00;631,00;631,00;589,25
22.03.2018 14:00;22.03.2018 15:00;612,25;612,25;563,75
22.03.2018 15:00;22.03.2018 16:00;599,50;599,50;555,00
22.03.2018 16:00;22.03.2018 17:00;588,00;588,00;555,75
22.03.2018 17:00;22.03.2018 18:00;595,75;595,75;573,75
22.03.2018 18:00;22.03.2018 19:00;614,50;614,50;597,00
22.03.2018 19:00;22.03.2018 20:00;624,00;624,00;603,00
22.03.2018 20:00;22.03.2018 21:00;599,50;599,50;580,25
22.03.2018 21:00;22.03.2018 22:00;553,75;553,75;536,25
22.03.2018 22:00;22.03.2018 23:00;558,50;558,50;546,00
22.03.2018 23:00;23.03.2018 00:00;544,50;544,50;537,50
23.03.2018 00:00;23.03.2018 01:00;568,00;568,00;560,50
23.03.2018 01:00;23.03.2018 02:00;527,00;527,00;522,25
23.03.2018 02:00;23.03.2018 03:00;469,25;469,25;459,50
23.03.2018 03:00;23.03.2018 04:00;444,00;444,00;432,50
23.03.2018 04:00;23.03.2018 05:00;427,50;427,50;417,50
23.03.2018 05:00;23.03.2018 06:00;435,25;435,25;429,50
23.03.2018 06:00;23.03.2018 07:00;437,25;437,25;432,00
23.03.2018 07:00;23.03.2018 08:00;457,25;457,25;451,00
23.03.2018 08:00;23.03.2018 09:00;548,00;548,00;536,50
23.03.2018 09:00;23.03.2018 10:00;561,00;561,00;546,25
23.03.2018 10:00;23.03.2018 11:00;551,00;551,00;524,50
23.03.2018 11:00;23.03.2018 12:00;542,75;542,75;504,25
23.03.2018 12:00;23.03.2018 13:00;499,75;499,75;451,00
23.03.2018 13:00;23.03.2018 14:00;531,50;531,50;485,50
23.03.2018 14:00;23.03.2018 15:00;550,50;550,50;505,25
23.03.2018 15:00;23.03.2018 16:00;513,75;513,75;473,25
23.03.2018 16:00;23.03.2018 17:00;446,75;446,75;414,50
23.03.2018 17:00;23.03.2018 18:00;400,50;400,50;378,75
23.03.2018 18:00;23.03.2018 19:00;480,50;480,50;462,25
23.03.2018 19:00;23.03.2018 20:00;554,00;554,00;537,50
23.03.2018 20:00;23.03.2018 21:00;543,50;543,50;527,25
23.03.2018 21:00;23.03.2018 22:00;516,50;516,50;496,75
23.03.2018 22:00;23.03.2018 23:00;567,50;567,50;550,50
23.03.2018 23:00;24.03.2018 00:00;650,00;650,00;634,25
24.03.2018 00:00;24.03.2018 01:00;513,00;513,00;495,75
24.03.2018 01:00;24.03.2018 02:00;494,75;494,75;481,75
24.03.2018 02:00;24.03.2018 03:00;464,00;464,00;457,25
24.03.2018 03:00;24.03.2018 04:00;426,25;426,25;414,00
24.03.2018 04:00;24.03.2018 05:00;424,25;424,25;411,25
24.03.2018 05:00;24.03.2018 06:00;464,75;464,75;450,75
24.03.2018 06:00;24.03.2018 07:00;421,25;421,25;399,50
24.03.2018 07:00;24.03.2018 08:00;432,00;432,00;393,25
24.03.2018 08:00;24.03.2018 09:00;486,75;486,75;439,25
24.03.2018 09:00;24.03.2018 10:00;472,00;472,00;412,75
24.03.2018 10:00;24.03.2018 11:00;420,50;420,50;346,25
24.03.2018 11:00;24.03.2018 12:00;439,50;439,50;353,25
24.03.2018 12:00;24.03.2018 13:00;459,75;459,75;378,00
24.03.2018 13:00;24.03.2018 14:00;419,00;419,00;343,00
24.03.2018 14:00;24.03.2018 15:00;364,75;364,75;291,50
24.03.2018 15:00;24.03.2018 16:00;397,00;397,00;337,00
24.03.2018 16:00;24.03.2018 17:00;378,75;378,75;337,75
24.03.2018 17:00;24.03.2018 18:00;354,00;354,00;334,50
24.03.2018 18:00;24.03.2018 19:00;378,25;378,25;370,25
24.03.2018 19:00;24.03.2018 20:00;491,25;491,25;478,50
24.03.2018 20:00;24.03.2018 21:00;492,00;492,00;469,75
24.03.2018 21:00;24.03.2018 22:00;479,50;479,50;453,75
24.03.2018 22:00;24.03.2018 23:00;499,75;499,75;480,00
24.03.2018 23:00;25.03.2018 00:00;509,25;509,25;497,00
25.03.2018 00:00;25.03.2018 01:00;497,75;497,75;491,25
25.03.2018 01:00;24.03.2018 02:00;489,00;489,00;487,25
25.03.2018 03:00;25.03.2018 04:00;475,50;475,50;475,50
25.03.2018 04:00;25.03.2018 05:00;431,50;431,50;431,50
25.03.2018 05:00;25.03.2018 06:00;406,00;406,00;406,00
25.03.2018 06:00;25.03.2018 07:00;432,75;432,75;432,75
25.03.2018 07:00;25.03.2018 08:00;450,50;450,50;450,00
25.03.2018 08:00;25.03.2018 09:00;414,00;414,00;405,25
25.03.2018 09:00;25.03.2018 10:00;409,00;409,00;388,25
25.03.2018 10:00;25.03.2018 11:00;435,75;435,75;402,50
25.03.2018 11:00;25.03.2018 12:00;416,00;416,00;359,75
25.03.2018 12:00;25.03.2018 13:00;431,50;431,50;362,25
25.03.2018 13:00;25.03.2018 14:00;441,00;441,00;372,00
